date,income_rel,consumer_price_rel,house_price_rel,cpp_index_1991q1_100,ha_index_1991q1_100,x_c,x_h,divergence_xc_minus_xh,delta_x_c,delta_x_h,qa_real_dpi_relative_error,qa_real_pce_relative_error
2013-10-01,2.2462592804111936,1.572726381490801,1.973,142.82581552945942,113.84993818607165,0.3564556285970968,0.12971106357967108,0.2267445650174257,-0.0007460107209563693,-0.007209262518503956,3.7543486238744705e-05,7.119847215864006e-05
2014-01-01,2.278812107367219,1.579948367700402,1.9966,144.23332774374177,114.13463424658015,0.3662621338208247,0.1322085677349214,0.23405356608590328,0.00980650522372789,0.002497504155250324,2.0475270573472315e-05,3.144923243292297e-05
2014-04-01,2.3135351227869787,1.5870232998921605,2.0137,145.77827073768768,114.88976127461781,0.3769165877587538,0.13880288501461605,0.23811370274413776,0.010654453937929131,0.006594317279694645,2.006190533132557e-05,6.449589426027469e-05
2014-07-01,2.3366076527698456,1.5913532237508579,2.0356,146.8314901994169,114.7871709947851,0.3841154180833618,0.1379095407362697,0.2462058773470921,0.0071988303246079965,-0.0008933442783463363,3.5959389355744165e-05,4.560698737532398e-05
2014-10-01,2.361679040548258,1.5892454494951147,2.0615,148.60379441693772,114.56119527277507,0.3961134804038743,0.13593895076596557,0.2601745296379087,0.011998062320512481,-0.0019705899703041374,3.4207900701410665e-05,3.728953839488014e-05
2015-01-01,2.3793260993717875,1.5821214992974084,2.09,150.38832987405854,113.84335403692765,0.4080506285946009,0.12965323008724308,0.2783973985073578,0.01193714819072661,-0.0062857206787224895,2.0889744389629428e-05,3.163688598573078e-05
2015-04-01,2.3941176470588235,1.590013398254959,2.1168,150.57216811420392,113.10079587390511,0.40927230562025063,0.123109234013779,0.28616307160647164,0.0012216770256497367,-0.006543996073464078,3.0239148705923924e-05,2.9424680948686444e-05
2015-07-01,2.40862364363221,1.5941472500898664,2.1425,151.09166631228263,112.4211735650973,0.412716528310181,0.11708211064447359,0.2956344176657074,0.0034442226899303874,-0.006027123369305415,1.5597947070067342e-05,4.053771894629854e-05
2015-10-01,2.4152484294688747,1.5929217999411784,2.1728,151.62379154821423,111.1583408260712,0.4162322112408287,0.10578549277689757,0.3104467184639311,0.00351568293064769,-0.01129661786757602,3.303838214674393e-05,5.4697105919099265e-05
2016-01-01,2.431696173615077,1.5937060880363387,2.1995,152.581218825063,110.5567707940476,0.4225268507471009,0.10035896588083246,0.32216788486626846,0.006294639506272182,-0.005426526896065112,3.466485281133913e-05,6.337755516427901e-05
2016-04-01,2.4378640776699028,1.6038201365968432,2.2311,152.0035833221812,109.26736039038603,0.41873390906834534,0.08862754053867629,0.33010636852966907,-0.003792941678755546,-0.011731425342156168,4.080964644659346e-05,4.345088221979765e-05
2016-07-01,2.4551113649343232,1.6093591712689128,2.2644,152.55210948333988,108.4221588471261,0.4223360532228003,0.0808622995359751,0.3414737536868252,0.003602144154454978,-0.0077652410027011926,4.219022650953086e-05,6.735993462736456e-05
2016-10-01,2.4775556824671616,1.6167282114963564,2.2993,153.2450330766524,107.75260655274046,0.42686797771018814,0.0746677334478655,0.35220024426232266,0.004531924487387817,-0.0061945660881096015,3.6401796550400434e-05,6.700021306838e-05
2017-01-01,2.514049114791548,1.6261560079735957,2.3289,154.60073341452545,107.9500671901562,0.43567569410304274,0.07649859339176433,0.3591771007112784,0.008807716392854603,0.0018308599438988382,3.9114916561500124e-05,7.383630264912178e-05
2017-04-01,2.542661336379212,1.6294238750367636,2.3686000000000003,156.0466478571663,107.34870118969904,0.44498480128788803,0.07091223942511903,0.374072561862769,0.009309107184845289,-0.005586353966645308,4.6006407255161363e-05,5.737058057153632e-05
2017-07-01,2.5648772130211306,1.635175321067939,2.4044,156.85640432403295,106.67431429966439,0.4501605786982574,0.06461021512684932,0.38555036357140804,0.005175777410369342,-0.006302024298269704,3.0810706675210575e-05,5.015109501160797e-05
2017-10-01,2.5918332381496287,1.6449789222574427,2.4409,157.56027041324006,106.18350764675442,0.45463786836879,0.05999861553189341,0.3946392528368966,0.004477289670532625,-0.004611599594955912,4.45127500448006e-05,6.80317687185017e-05
2018-01-01,2.6342090234151914,1.6564818143197935,2.4857,159.0243249665186,105.97453527840011,0.46388699174159903,0.05802864604071235,0.4058583457008867,0.009249123372809032,-0.001969969491181056,2.506982898220489e-05,5.7904528533714306e-05
2018-04-01,2.668246716162193,1.66517434070782,2.5141999999999998,160.238279616295,106.12706690645904,0.47149176901812123,0.05946693460414185,0.4120248344139794,0.007604777276522201,0.0014382885634294934,3.987701823504608e-05,3.451559036438123e-05
2018-07-01,2.701199314677327,1.670762393385837,2.5462000000000002,161.67465376110644,106.08747603005762,0.4804158197687846,0.059093813362657656,0.42132200640612694,0.008924050750663381,-0.00037312124148419085,4.067619922276666e-05,2.8342306055861854e-05
2018-10-01,2.7332952598515132,1.6771020554883826,2.5739,162.97727683933704,106.19275262642344,0.48844059920712835,0.0600856778020641,0.42835492140506426,0.008024779438343732,0.0009918644394064438,2.5758567965827872e-05,3.527600065644787e-05
2019-01-01,2.7696173615077098,1.6805169765693933,2.6050999999999997,164.80746104461292,106.31520331302869,0.49960770379143565,0.06123811183321535,0.4383695919582203,0.011167104584307308,0.001152434031151249,3.36223598974561e-05,7.673540407227009e-05
2019-04-01,2.7798972015990864,1.6899120943760009,2.6354,164.49951514345258,105.48293244285824,0.4977374367567761,0.05337897604777834,0.44435846070899776,-0.001870267034659534,-0.00785913578543701,3.588053666658819e-05,3.8006688927172405e-05
2019-07-01,2.8011993146773273,1.6939805888696449,2.67,165.3619488371177,104.9138320103868,0.5029665147363761,0.0479691797337916,0.4549973350025845,0.005229077979599983,-0.005409796313986741,6.227543593995133e-05,5.767700989234292e-05
2019-10-01,2.8215876641918904,1.7006470376785072,2.7147,165.91259689274145,103.93736560916086,0.5062909389631032,0.03861827796757088,0.4676726609955323,0.003324424226727074,-0.00935090176622072,7.174967847045632e-05,0.00010197572779291342
